0;0;0;0;0;0;0;0;0;0
0;1.372;5.487;12.35;17.83;17.83;12.35;5.487;1.372;0
0;5.487;28.81;69.96;105.6;105.6;69.96;28.81;5.487;0
0;12.35;69.96;222.2;362.1;362.1;222.2;69.96;12.35;0
0;17.83;105.6;362.1;1000;1000;362.1;105.6;17.83;0
0;17.83;105.6;362.1;1000;1000;362.1;105.6;17.83;0
0;12.35;69.96;222.2;362.1;362.1;222.2;69.96;12.35;0
0;5.487;28.81;69.96;105.6;105.6;69.96;28.81;5.487;0
0;1.372;5.487;12.35;17.83;17.83;12.35;5.487;1.372;0
0;0;0;0;0;0;0;0;0;0
