0;0;0;0;0;0;0;0;0;0
0;1.372;5.487;12.35;17.83;0;0;0;0;0
0;5.487;28.81;69.96;105.6;0;0;0;0;0
0;12.35;69.96;222.2;362.1;0;0;0;0;0
0;17.83;105.6;362.1;1000;1000;0;0;0;0
0;0;0;0;1000;1000;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0
